reference	Subject	percent	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore
k87_6324360_2	PGPT0014325_3258	97.4	39	1	0	1	117	1	39	1.40E-15	85.9
k87_6324679_1	PGPT0013895_949	91	144	13	0	4	435	630	773	4.30E-61	239.2
k87_6326685_1	PGPT0002935_5500	95.3	528	25	0	1	1584	1	528	4.30E-296	1021.5
k87_6327424_3	PGPT0014555_1935	93	200	14	0	1	600	1	200	1.30E-99	367.5
k87_6328020_1	PGPT0009175_6064	92.6	95	7	0	1	285	259	353	8.40E-41	171
k87_6328666_2	PGPT0030495_2430	91.7	157	13	0	1	471	1	157	1.00E-72	277.7
k87_6328827_2	PGPT0012900_1020	100	196	0	0	1	588	1	196	1.10E-103	380.9
k87_6328827_3	PGPT0012865_869	98.9	94	1	0	19	300	1	94	6.40E-44	181.4
k87_6329219_1	PGPT0001385_495	94.7	377	20	0	1	1131	539	915	1.10E-210	737.3
k87_6329530_2	PGPT0011375_6466	100	78	0	0	1	234	1	78	1.60E-34	149.8
k87_6329530_3	PGPT0008360_2662	96.1	334	13	0	1	1002	1	334	3.40E-182	642.5
k87_6330458_1	PGPT0017575_551	90.5	347	32	1	61	1101	5	350	2.70E-196	689.5
k87_6331141_1	PGPT0008185_1919	96.3	135	5	0	1	405	458	592	2.60E-72	276.2
k87_6331141_2	PGPT0008205_2846	98.2	163	3	0	1	489	1	163	8.20E-81	304.7
k87_6331141_3	PGPT0008735_2629	93.4	122	8	0	1	366	1	122	5.00E-59	231.9
k87_6331985_1	PGPT0018460_602	95.6	113	5	0	1	339	1	113	5.30E-55	218.4
k87_6336713_3	PGPT0003015_1834	100	73	0	0	1	219	244	316	2.50E-37	159.1
k87_6337062_1	PGPT0019635_1611	90.5	336	32	0	1	1008	334	669	9.00E-183	644.4
k87_6337282_2	PGPT0003000_98	90.7	226	21	0	121	798	74	299	1.10E-101	374.8
k87_6337641_3	PGPT0027530_385	97	99	3	0	1	297	1	99	3.80E-44	182.2
k87_6337641_4	PGPT0027535_201	100	81	0	0	1	243	1	81	7.30E-38	161
k87_6337641_6	PGPT0014605_967	96.1	76	3	0	1	228	1	76	3.30E-32	142.1
k87_6338671_4	PGPT0000455_137	98	51	1	0	1	153	84	134	2.90E-24	115.2
k87_6338948_1	PGPT0007975_1485	99.1	222	2	0	1	666	1	222	3.50E-119	432.6
k87_6338948_2	PGPT0001710_1088	99.7	301	1	0	1	903	1	301	1.20E-170	604
k87_6338948_3	PGPT0007070_580	96.3	215	8	0	1	645	65	279	2.10E-108	396.7
k87_6340660_2	PGPT0000500_24	100	30	0	0	1	90	1	30	1.10E-10	69.3
k87_6341153_2	PGPT0000585_737	95.7	94	4	0	1	282	3	96	1.60E-41	173.3
k87_6341474_1	PGPT0002400_962	92.9	354	25	0	1	1062	60	413	7.50E-180	634.8
k87_6342403_3	PGPT0008825_660	94.7	169	9	0	1	507	1	169	9.40E-88	327.8
k87_6342760_1	PGPT0014585_1956	97.6	127	3	0	1	381	1	127	5.10E-62	241.9
k87_6343089_4	PGPT0014600_1973	94.2	207	12	0	1	621	221	427	3.60E-105	386
k87_6343150_1	PGPT0002295_2913	92.3	259	20	0	1	777	1	259	2.80E-136	489.6
k87_6344617_3	PGPT0021445_6217	100	72	0	0	216	1	120	191	3.70E-32	142.1
k87_6344854_1	PGPT0025885_2151	90.2	325	32	0	1	975	1	325	1.10E-172	610.9
k87_6345023_1	PGPT0005055_55	90.8	76	7	0	1	228	300	375	3.80E-36	155.2
k87_6347693_1	PGPT0021365_1562	91.1	101	9	0	1	303	1	101	1.70E-44	183.3
k87_6347728_5	PGPT0007638_804	94.9	175	9	0	1	525	299	473	2.70E-90	336.3
k87_6349406_1	PGPT0020140_2725	98.7	75	1	0	1	225	1	75	2.40E-35	152.5
k87_6350249_2	PGPT0019105_537	94	149	9	0	1	447	298	446	4.60E-70	268.9
k87_6350496_4	PGPT0014244_720	93	71	5	0	1	213	343	413	2.10E-33	146
k87_6352044_1	PGPT0008735_2541	90.9	339	31	0	1	1017	1	339	1.50E-177	627.1
k87_6353441_1	PGPT0002600_4450	90.8	163	15	0	1	489	1	163	1.10E-85	320.9
k87_6353528_2	PGPT0000910_110	90.2	346	33	1	1	1035	1	346	5.60E-188	661.8
k87_6354949_1	PGPT0020480_3286	93.9	626	38	0	1	1878	225	850	0.00E+00	1177.2
k87_6356132_2	PGPT0016810_216	97.8	272	6	0	88	903	1	272	2.60E-149	533.1
k87_6357608_3	PGPT0008410_1210	91.4	35	3	0	4	108	314	348	4.50E-11	70.9
k87_6358361_1	PGPT0017625_1283	91.2	238	21	0	1	714	1	238	2.70E-117	426.4
k87_6359245_3	PGPT0013070_4748	90.2	133	13	0	1	399	1	133	1.00E-68	264.2
k87_6361143_2	PGPT0008860_1542	90.1	293	29	0	1	879	1	293	2.50E-152	543.1
k87_6361410_2	PGPT0007235_927	90.6	276	26	0	1	828	1	276	1.10E-138	497.7
k87_6362373_2	PGPT0029385_424	94.9	295	15	0	1	885	1	295	5.70E-149	531.9
k87_6364469_1	PGPT0026120_327	100	151	0	0	1	453	1	151	4.90E-80	302
k87_6366205_3	PGPT0007075_2218	97.3	37	1	0	1	111	1	37	3.30E-14	81.3
k87_6366268_1	PGPT0014575_145	92.9	240	17	0	1	720	1	240	5.90E-120	435.3
k87_6368024_1	PGPT0000645_10661	93.6	172	11	0	1	516	175	346	5.20E-94	348.6
k87_6369625_2	PGPT0024330_158	91.1	246	22	0	46	783	1	246	9.30E-119	431.4
k87_6371285_2	PGPT0024375_3300	93.3	194	13	0	1	582	1	194	1.20E-89	334.3
k87_6371285_3	PGPT0021145_3023	97.5	120	3	0	1	360	309	428	5.90E-60	235
k87_6371661_1	PGPT0001405_1375	93.1	145	10	0	1	435	392	536	1.90E-76	290
k87_6372154_4	PGPT0001442_1525	94.4	36	2	0	1	108	1	36	2.70E-13	78.2
k87_6373709_3	PGPT0030468_2777	91.1	124	11	0	1	372	837	960	1.70E-54	216.9
k87_6374614_5	PGPT0001445_1978	91.7	240	19	1	1	717	1	240	1.70E-122	443.7
k87_6376860_2	PGPT0008360_4190	90.4	364	35	0	1	1092	52	415	2.20E-182	643.3
k87_6377314_1	PGPT0030523_285	99.3	141	1	0	1	423	372	512	4.20E-73	278.9
k87_6378920_3	PGPT0003935_1971	90	301	30	0	1	903	18	318	2.50E-163	579.7
k87_6379352_2	PGPT0016195_262	90.7	75	7	0	1	225	1	75	2.80E-28	129
k87_6379650_2	PGPT0014675_178	100	62	0	0	1	186	53	114	4.00E-28	128.3
k87_6380392_1	PGPT0025570_430	100	92	0	0	1	276	1	92	3.70E-46	188.7
k87_6380547_2	PGPT0021215_1777	97.4	195	5	0	1	585	1	195	2.30E-106	389.8
k87_6380696_2	PGPT0003205_2420	97	299	9	0	1	897	1	299	3.30E-176	622.5
k87_6380696_4	PGPT0003785_1516	98.6	660	9	0	1	1980	11	670	0.00E+00	1318.9
k87_6380696_14	PGPT0013045_1236	98.3	236	4	0	13	720	1	236	2.60E-139	499.6
k87_6380696_21	PGPT0013310_1799	97.8	400	9	0	1	1200	1	400	2.10E-218	763.1
k87_6383561_1	PGPT0003670_997	92.7	150	11	0	67	516	1	150	3.00E-73	279.6
k87_6383561_3	PGPT0003650_634	96.5	57	2	0	1	171	404	460	1.20E-23	113.2
k87_6384902_3	PGPT0020245_821	97.2	426	12	0	1	1278	1	426	8.90E-244	847.4
k87_6384902_4	PGPT0020235_883	95.4	416	17	1	1	1248	1	414	9.00E-225	784.3
k87_6385363_1	PGPT0017360_2653	96.2	133	5	0	40	438	189	321	6.70E-66	255
k87_6390232_1	PGPT0014735_93	93.8	145	9	0	1	435	1	145	2.70E-67	259.6
k87_6390880_2	PGPT0021210_3829	92.2	141	11	0	1	423	1	141	3.10E-68	262.7
k87_6391063_1	PGPT0015105_2854	90.2	457	43	2	1	1368	27	482	3.50E-230	802.4
k87_6391069_1	PGPT0021560_2913	90.6	394	37	0	1	1182	1	394	6.10E-199	698.4
k87_6391652_3	PGPT0014570_6640	90.2	41	4	0	1	123	486	526	1.10E-11	73.6
k87_6391774_1	PGPT0016580_342	98.9	262	3	0	1	786	1	262	3.90E-141	505.8
k87_6391774_2	PGPT0016575_821	100	99	0	0	1	297	192	290	1.10E-46	190.7
k87_6392039_2	PGPT0001620_565	96.8	185	6	0	1	555	1	185	7.30E-102	374.8
k87_6392436_1	PGPT0014135_614	95	339	17	0	1	1017	96	434	1.50E-185	653.7
k87_6393048_2	PGPT0020215_1756	98.1	156	3	0	1	468	1	156	2.10E-81	306.6
k87_6393310_2	PGPT0017725_270	91.2	113	10	0	1	339	1	113	2.90E-53	212.6
k87_6393453_2	PGPT0015890_184	91.2	170	15	0	1	510	1	170	1.60E-71	273.9
k87_6393695_4	PGPT0021315_1612	90.3	236	23	0	1	708	175	410	3.10E-121	439.5
k87_6394450_1	PGPT0008861_713	95.7	187	8	0	1	561	230	416	2.80E-101	372.9
k87_6394450_2	PGPT0008862_1073	96.1	337	13	0	1	1011	1	337	1.10E-193	680.6
k87_6395501_6	PGPT0001040_2504	95.4	130	6	0	1	390	191	320	6.20E-63	245
k87_6395555_4	PGPT0013350_6552	92.5	120	9	0	1	360	268	387	7.20E-50	201.4
k87_6396483_1	PGPT0007855_4448	97.6	293	7	0	1	879	50	342	1.60E-167	593.6
k87_6396528_1	PGPT0014675_54	90.6	181	11	2	265	795	99	277	4.00E-85	319.7
k87_6397478_1	PGPT0011200_5643	100	191	0	0	1	573	454	644	6.40E-101	371.7
k87_6397478_2	PGPT0018000_4665	100	169	0	0	1	507	1	169	7.60E-90	334.7
k87_6399739_3	PGPT0021570_1805	90.5	63	6	0	19	207	11	73	8.70E-24	114
k87_6401065_3	PGPT0022600_102	90.5	42	4	0	1	126	1	42	8.40E-14	80.1
k87_6401947_1	PGPT0013640_2495	95.5	269	12	0	1	807	45	313	2.30E-149	533.1
k87_6401947_2	PGPT0013635_2289	94.9	197	10	0	1	591	37	233	1.30E-96	357.5
k87_6402247_2	PGPT0000640_1293	90.9	265	24	0	1	795	1	265	2.00E-145	520
k87_6402367_1	PGPT0002025_2475	91.3	206	16	1	13	630	3	206	6.00E-92	342
k87_6404184_3	PGPT0016020_1421	93.8	210	13	0	1	630	1	210	1.00E-104	384.4
k87_6405201_1	PGPT0003725_2904	100	120	0	0	1	360	223	342	5.30E-61	238.4
k87_6405825_6	PGPT0014045_2895	99.6	249	1	0	1	747	1	249	5.20E-135	485.3
k87_6408129_1	PGPT0008075_1388	90.5	232	22	0	1	696	1	232	2.00E-112	410.2
k87_6408129_2	PGPT0008090_3816	95.5	67	3	0	1	201	358	424	3.30E-28	128.6
k87_6408410_1	PGPT0008385_1453	99	206	2	0	1	618	228	433	1.20E-113	414.1
k87_6409284_2	PGPT0006800_3843	90.1	322	32	0	4	969	1	322	9.60E-166	587.8
k87_6409356_1	PGPT0016535_2144	95.3	319	14	1	31	987	1	318	9.10E-172	607.8
k87_6409447_2	PGPT0002060_2277	97.2	176	5	0	1	528	37	212	1.20E-88	330.9
k87_6411206_2	PGPT0008885_536	94.5	236	13	0	1	708	1	236	4.90E-135	485.3
k87_6411295_1	PGPT0004090_6043	92	400	32	0	1	1200	27	426	4.50E-205	718.8
k87_6412417_1	PGPT0013165_796	95	121	6	0	1	363	1	121	1.40E-64	250.4
k87_6413357_3	PGPT0013055_9021	91.1	56	5	0	1	168	51	106	2.80E-20	102.1
k87_6413508_1	PGPT0009345_159	98.3	293	4	1	1	879	363	654	5.30E-163	578.6
k87_6414512_4	PGPT0024515_1806	91.2	34	3	0	1	102	195	228	6.20E-10	67
k87_6414523_1	PGPT0000675_483	100	112	0	0	1	336	1	112	2.70E-54	216.1
k87_6414523_2	PGPT0000840_2151	100	150	0	0	1	450	1	150	4.70E-75	285.4
k87_6414825_1	PGPT0013290_387	97.3	185	5	0	1	555	1	185	1.90E-94	350.1
k87_6414825_2	PGPT0013295_306	99.4	172	1	0	1	516	39	210	5.60E-88	328.6
k87_6417674_1	PGPT0027710_904	91.2	125	11	0	1	375	535	659	1.60E-60	236.9
k87_6417802_1	PGPT0027170_27	91.1	45	4	0	88	222	335	379	2.70E-15	85.9
k87_6417855_1	PGPT0017770_466	91.5	212	18	0	1	636	1	212	4.00E-112	409.1
k87_6420422_1	PGPT0014310_891	90.8	347	32	0	1	1041	56	402	1.10E-178	630.9
k87_6420741_1	PGPT0014915_2376	99.8	428	1	0	1	1284	1	428	5.00E-247	858.2
k87_6420741_2	PGPT0014920_4202	99.2	256	2	0	1	768	380	635	6.50E-133	478.4
k87_6421090_1	PGPT0001170_3747	95.2	335	16	0	1	1005	57	391	8.60E-194	681
k87_6421339_2	PGPT0001712_1718	98.3	297	5	0	1	891	1	297	4.50E-162	575.5
k87_6421880_2	PGPT0014675_8360	91	67	6	0	1	201	1	67	1.20E-28	130.2
k87_6421892_1	PGPT0009160_1691	91.8	49	4	0	147	1	1	49	3.10E-19	99
k87_6421892_2	PGPT0003890_784	90.4	230	22	0	1	690	1	230	3.40E-117	426
k87_6422752_1	PGPT0022600_198	93.4	211	14	0	1	633	145	355	1.40E-109	400.6
k87_6422752_2	PGPT0022625_4756	90	130	13	0	1	390	1	130	5.40E-59	231.9
k87_6423091_1	PGPT0021455_2539	92.9	126	9	0	1	378	56	181	2.50E-61	239.6
k87_6424490_1	PGPT0021575_1848	91.9	321	26	0	1	963	1	321	6.60E-167	591.7
k87_6424490_2	PGPT0009515_91	96.7	331	11	0	1	993	1	331	2.30E-186	656.4
k87_6424563_3	PGPT0014685_529	95.3	43	2	0	1	129	290	332	7.50E-13	77
k87_6424796_1	PGPT0014875_1553	93.4	122	8	0	22	387	4	125	4.20E-56	222.2
k87_6424837_1	PGPT0021815_2830	90.1	384	38	0	79	1230	1	384	3.30E-203	712.6
k87_6426123_1	PGPT0008860_2852	95.9	145	6	0	1	435	211	355	9.60E-73	277.7
k87_6426123_2	PGPT0020525_271	99.3	134	1	0	1	402	263	396	2.30E-63	246.5
k87_6427437_1	PGPT0014740_484	90.7	410	38	0	1	1230	197	606	1.60E-229	800
k87_6428139_2	PGPT0020110_3329	97.1	105	3	0	1	315	1	105	6.30E-50	201.4
k87_6428696_2	PGPT0004015_2009	98.8	82	1	0	1	246	1	82	1.10E-36	157.1
k87_6430563_2	PGPT0021175_326	94.3	106	6	0	1	318	1	106	1.60E-53	213.4
k87_6432707_2	PGPT0029115_6105	96.9	286	9	0	1	858	29	314	2.50E-133	479.9
k87_6433010_1	PGPT0023290_485	91.6	239	20	0	364	1080	2	240	2.20E-118	430.6
k87_6433236_3	PGPT0025725_429	91.3	46	4	0	4	141	415	460	7.90E-16	87
k87_6434166_2	PGPT0003655_514	96.2	264	10	0	1	792	82	345	1.00E-141	507.7
k87_6434589_2	PGPT0015115_4	98.1	261	5	0	1	783	1	261	3.20E-107	393.3
k87_6434589_3	PGPT0015115_426	98.6	219	3	0	1	657	1	219	6.00E-119	431.8
k87_6434590_5	PGPT0029685_53	100	369	0	0	1	1107	1	369	2.10E-193	679.9
k87_6434590_6	PGPT0029680_354	100	262	0	0	1	786	1	262	1.20E-137	494.2
k87_6434590_7	PGPT0029675_216	100	88	0	0	1	264	1	88	7.20E-39	164.5
k87_6434590_8	PGPT0029670_6	97.8	316	2	1	1	948	1	311	3.30E-110	403.3
k87_6434590_9	PGPT0029665_204	99.2	357	3	0	22	1092	1	357	3.60E-209	732.3
k87_6434590_10	PGPT0000145_628	99.5	199	1	0	1	597	1	199	2.80E-107	392.9
k87_6434590_13	PGPT0029690_423	99.6	687	3	0	1	2061	1	687	0.00E+00	1275
k87_6434716_1	PGPT0017710_3398	97	398	12	0	1	1194	92	489	2.60E-224	782.7
k87_6435095_1	PGPT0002405_788	91.9	86	7	0	1	258	1	86	7.00E-39	164.5
k87_6435846_1	PGPT0007525_428	96.8	281	9	0	40	882	1	281	1.50E-146	523.9
k87_6437309_1	PGPT0009125_763	94.6	112	6	0	1	336	1	112	2.20E-53	213
k87_6438266_1	PGPT0022625_4357	92.4	327	25	0	7	987	4	330	1.30E-181	640.6
k87_6438696_1	PGPT0001390_2917	94.7	265	14	0	1	795	257	521	3.20E-143	512.7
k87_6439154_2	PGPT0014045_3342	90.2	164	16	0	1	492	1	164	3.50E-79	299.3
k87_6439234_1	PGPT0016785_1589	99.3	294	2	0	1	882	1	294	2.90E-169	599.4
k87_6439234_2	PGPT0018475_1002	97	133	4	0	1	399	1	133	6.90E-70	268.1
k87_6439602_2	PGPT0016545_6972	91.2	102	9	0	1	306	1	102	2.90E-44	182.6
k87_6440266_1	PGPT0001443_2132	90.8	120	11	0	1	360	1	120	6.90E-61	238
k87_6440369_1	PGPT0016570_232	96.2	182	7	0	1	546	247	428	2.90E-95	352.8
k87_6440369_2	PGPT0016575_371	93.5	184	12	0	1	552	16	199	1.90E-94	350.1
k87_6443057_2	PGPT0014380_675	92.1	417	33	0	85	1335	16	432	3.40E-238	828.9
k87_6443188_4	PGPT0021160_2714	98.8	80	1	0	1	240	233	312	1.40E-36	156.8
k87_6443827_2	PGPT0016590_3939	98	102	2	0	1	306	224	325	4.90E-47	191.8
k87_6446909_8	PGPT0022270_55	92.9	140	10	0	1	420	1	140	1.60E-72	276.9
k87_6446910_3	PGPT0010265_492	93.4	274	18	0	1	822	1	274	4.70E-145	518.8
k87_6446910_4	PGPT0026360_691	92.5	319	24	0	1	957	1	319	1.70E-167	593.6
k87_6449499_1	PGPT0014380_1399	99.5	221	1	0	1	663	1	221	1.70E-126	456.8
k87_6449499_2	PGPT0001500_1086	98.5	202	3	0	1	606	1	202	3.70E-99	365.9
k87_6449693_1	PGPT0003180_8799	90.5	199	19	0	1	597	1	199	2.40E-98	363.2
k87_6449727_1	PGPT0000650_2696	97.3	112	3	0	1	336	1	112	5.30E-55	218.4
k87_6450451_2	PGPT0014325_2734	98.7	76	1	0	1	228	1	76	1.10E-38	163.7
k87_6450733_9	PGPT0002415_3148	99.1	221	2	0	1	663	1	221	2.10E-127	459.9
k87_6450733_10	PGPT0005060_562	98.3	475	8	0	1	1425	1	475	5.80E-268	927.9
k87_6450968_1	PGPT0001540_2599	100	107	0	0	1	321	185	291	1.20E-51	207.2
k87_6450968_3	PGPT0027550_1820	95.9	98	4	0	1	294	1	98	1.00E-46	190.7
k87_6450968_4	PGPT0013450_2502	96.1	545	21	0	1	1635	1	545	4.70E-306	1054.7
k87_6451237_1	PGPT0021815_1486	98	392	8	0	1	1176	5	396	7.90E-223	777.7
k87_6451237_3	PGPT0000925_445	91.5	247	20	1	10	750	3	248	2.30E-122	443.4
k87_6451646_3	PGPT0021240_3290	91.4	209	18	0	142	768	1	209	3.70E-104	382.9
k87_6451901_2	PGPT0025730_1015	98	49	1	0	1	147	1	49	1.70E-18	95.9
k87_6452220_1	PGPT0017560_117	100	223	0	0	1	669	1	223	2.00E-130	469.9
k87_6452550_2	PGPT0008740_808	91.6	251	17	1	1	741	1	251	1.30E-125	454.1
k87_6452577_1	PGPT0001580_704	90.5	63	6	0	1	189	439	501	2.50E-25	119
k87_6452577_2	PGPT0005000_120	95.3	469	22	0	1	1407	1	469	9.10E-250	867.5
k87_6453172_1	PGPT0013995_2489	91.1	336	30	0	1	1008	1	336	7.40E-161	571.6
k87_6453524_2	PGPT0020480_571	92.7	205	15	0	1	615	783	987	1.20E-113	414.1
k87_6456080_1	PGPT0014310_4577	90.6	85	8	0	1	255	612	696	5.00E-37	158.3
k87_6456702_1	PGPT0002270_731	94.8	404	21	0	1	1212	138	541	1.90E-232	809.7
k87_6457792_2	PGPT0000175_105	91.1	56	5	0	1	168	1	56	1.20E-18	96.7
k87_6458586_1	PGPT0007975_932	93	57	4	0	1	171	395	451	4.10E-22	108.2
k87_6459135_1	PGPT0007010_335	97.4	38	1	0	1	114	345	382	1.80E-10	68.9
k87_6459296_2	PGPT0016255_1841	90.8	141	13	0	1	423	1	141	1.10E-65	254.2
k87_6460129_3	PGPT0014960_3393	91	89	8	0	55	321	20	108	3.00E-39	166
k87_6461169_2	PGPT0013865_122	93.9	164	10	0	4	495	442	605	4.90E-89	332
k87_6462641_2	PGPT0008110_1159	90.9	243	22	0	1	729	292	534	1.70E-122	443.7
k87_6462689_1	PGPT0029885_717	95.9	171	7	0	1	513	614	784	1.30E-89	334
k87_6463594_1	PGPT0008320_10033	97.1	69	2	0	1	207	323	391	6.70E-32	141
k87_6463941_1	PGPT0011625_344	95.7	279	12	0	1	837	349	627	1.00E-155	554.3
k87_6463941_2	PGPT0011630_87	97.5	159	4	0	1	477	1	159	7.50E-79	298.1
k87_6464842_1	PGPT0014625_592	98	51	1	0	1	153	1	51	2.50E-20	102.1
k87_6464842_3	PGPT0014650_2260	95.7	94	4	0	1	282	118	211	2.30E-43	179.5
k87_6465417_1	PGPT0007135_175	91.9	111	9	0	1	333	330	440	2.10E-56	223
k87_6465417_3	PGPT0014815_3432	90.4	156	15	0	1	468	171	326	1.60E-70	270.4
k87_6465632_3	PGPT0007580_997	91.5	59	5	0	40	216	9	67	4.60E-20	101.7
k87_6465662_3	PGPT0015580_373	90.7	107	10	0	1	321	176	282	7.70E-51	204.5
k87_6467483_3	PGPT0020795_3183	90.4	156	15	0	1	468	112	267	1.90E-71	273.5
k87_6468457_3	PGPT0008350_2762	94.4	142	8	0	1	426	1	142	5.00E-66	255.4
k87_6468857_1	PGPT0016695_452	94.7	95	5	0	1	285	1	95	9.10E-36	154.5
k87_6470441_1	PGPT0026860_2778	94.9	334	17	0	1	1002	146	479	3.80E-165	585.9
k87_6470717_1	PGPT0000450_1937	99.7	348	1	0	1	1044	469	816	6.20E-211	738
k87_6470717_2	PGPT0000455_1425	96.4	110	4	0	1	330	1	110	4.70E-56	221.9
k87_6470775_1	PGPT0013740_629	91.7	168	14	0	1	504	1	168	9.30E-80	301.2
k87_6472641_1	PGPT0007635_18	95	199	10	0	1	597	3	201	4.40E-113	412.1
k87_6472699_1	PGPT0015710_7603	98.1	482	9	0	1	1446	75	556	1.30E-206	724.2
k87_6472832_2	PGPT0017075_16	90.9	186	17	0	1	558	62	247	3.30E-94	349.4
k87_6473040_2	PGPT0026840_689	97	100	3	0	19	318	4	103	3.20E-41	172.6
k87_6473040_3	PGPT0026845_1054	90.5	105	10	0	28	342	2	106	2.50E-44	183
k87_6473406_3	PGPT0023660_899	91.6	251	21	0	1	753	1	251	2.10E-128	463.4
k87_6473668_1	PGPT0003725_2287	98.2	112	2	0	1	336	1	112	7.20E-52	208
k87_6475590_2	PGPT0007295_1838	91.8	183	15	0	1	549	1	183	9.80E-91	337.8
k87_6476577_1	PGPT0003275_5054	94.1	254	13	1	1	762	112	363	3.80E-125	452.6
k87_6477070_1	PGPT0025725_1571	90.6	381	36	0	1	1143	51	431	8.00E-188	661.4
k87_6479692_4	PGPT0018050_1219	95.8	119	5	0	1	357	320	438	6.70E-56	221.5
k87_6479758_1	PGPT0007360_202	93.1	101	7	0	1	303	1	101	1.80E-49	199.9
k87_6479973_1	PGPT0001441_7	90.2	153	15	0	13	471	128	280	1.30E-72	277.3
k87_6480849_3	PGPT0016590_5763	95	160	8	0	1	480	156	315	7.80E-76	288.1
k87_6481865_1	PGPT0001465_901	92.1	190	15	0	1	570	1	190	4.70E-96	355.5
k87_6482391_7	PGPT0025560_699	90.7	75	7	0	1	225	1	75	2.10E-30	136.3
k87_6483006_2	PGPT0013170_10425	95	201	10	0	1	603	11	211	7.40E-111	404.8
k87_6483034_2	PGPT0013515_590	94.1	204	12	0	1	612	779	982	4.90E-107	392.1
k87_6483817_2	PGPT0020810_6470	91.6	202	17	0	49	654	7	208	1.20E-92	344.4
k87_6484318_3	PGPT0001650_1955	93.9	229	14	0	1	687	238	466	8.20E-119	431.4
k87_6488136_1	PGPT0014249_1333	92.6	285	21	0	1	855	16	300	1.00E-142	511.1
k87_6489273_1	PGPT0000645_7940	93.8	288	18	0	1	864	158	445	3.90E-158	562.4
k87_6489575_1	PGPT0008320_10633	97.4	151	4	0	1	453	1	151	1.40E-74	283.9
k87_6489575_3	PGPT0026360_2067	91.7	168	14	0	1	504	1	168	7.90E-79	298.1
k87_6489675_1	PGPT0030840_1776	92.2	232	18	0	1	696	1	232	4.20E-123	445.7
k87_6490246_2	PGPT0001380_8235	92.2	77	6	0	1	231	383	459	1.60E-34	149.8
k87_6492724_1	PGPT0014040_2910	100	43	0	0	1	129	382	424	2.10E-15	85.5
k87_6492724_2	PGPT0014045_1810	95.4	349	16	0	13	1059	12	360	8.30E-187	657.9
k87_6494050_2	PGPT0027195_15	100	67	0	0	1	201	1	67	3.90E-29	131.7
k87_6494929_1	PGPT0024450_310	90.4	187	18	0	1	561	1	187	3.90E-87	325.9
k87_6495089_1	PGPT0030468_4078	92.8	153	11	0	1	459	706	858	4.30E-63	245.7
k87_6495180_2	PGPT0006875_2724	93.4	503	33	0	1	1509	1	503	6.50E-270	934.5
k87_6496227_1	PGPT0008740_3549	95.7	208	9	0	1	624	58	265	2.60E-111	406.4
k87_6496227_2	PGPT0008155_632	94.3	298	17	0	1	894	1	298	5.20E-158	562
k87_6496473_1	PGPT0015600_438	99.4	158	1	0	1	474	1	158	9.40E-82	307.8
k87_6496632_1	PGPT0022120_152	95.3	278	13	0	1	834	1	278	6.30E-150	535
k87_6498389_1	PGPT0024510_492	93.3	179	12	0	1	537	1	179	4.90E-87	325.5
k87_6498700_2	PGPT0001145_4284	93.4	197	13	0	1	591	79	275	6.40E-96	355.1
k87_6499243_2	PGPT0020810_3875	99.8	401	1	0	1	1203	17	417	3.30E-214	749.2
k87_6499754_4	PGPT0001685_829	94.4	142	8	0	1	426	1	142	5.60E-68	261.9
k87_6500477_1	PGPT0001455_2620	94.7	114	6	0	1	342	317	430	4.40E-57	225.3
k87_6500766_1	PGPT0015245_4280	95.5	247	11	0	1	741	1	247	7.70E-131	471.5
k87_6501390_3	PGPT0015075_4827	92.3	52	4	0	1	156	122	173	1.40E-18	96.3
k87_6503005_3	PGPT0025750_587	92.5	280	14	1	4	822	216	495	2.50E-115	420.2
k87_6503011_1	PGPT0028115_29	98.7	471	6	0	1	1413	1	471	1.10E-274	950.3
k87_6503011_2	PGPT0013615_4195	97.9	530	11	0	1	1590	1	530	1.4e-311	1073.2
k87_6503011_4	PGPT0022365_2966	97	296	9	0	1	888	1	296	9.70E-173	610.9
k87_6503173_2	PGPT0021525_2298	99.5	185	1	0	1	555	1	185	1.60E-93	347.1
k87_6504304_1	PGPT0006725_145	98.5	68	1	0	1	204	817	884	1.50E-28	129.8
k87_6505627_3	PGPT0014405_1724	100	43	0	0	131	3	63	105	9.40E-16	86.7
k87_6506641_1	PGPT0000910_103	90.6	191	18	0	1	573	1	191	1.70E-101	373.6
k87_6508454_1	PGPT0001025_326	96.6	322	11	0	1	966	440	761	5.20E-172	608.6
k87_6508454_2	PGPT0001020_555	100	86	0	0	1	258	1	86	3.30E-41	172.2
k87_6512698_1	PGPT0014310_3055	91	233	21	0	1	699	1	233	2.30E-113	413.3
k87_6514879_1	PGPT0015740_3762	90	80	8	0	4	243	241	320	1.20E-35	153.7
k87_6515683_2	PGPT0008320_13768	94.5	382	21	0	1	1146	1	382	1.40E-203	713.8
k87_6516662_2	PGPT0018050_5002	92.6	54	4	0	1	162	1	54	2.90E-19	98.6
k87_6518455_1	PGPT0013590_3202	94.7	150	8	0	1	450	1	150	1.10E-71	274.2
k87_6518587_1	PGPT0025975_313	96.9	127	4	0	4	384	3	129	7.90E-63	244.6
k87_6520501_1	PGPT0016535_3924	97.4	270	7	0	1	810	42	311	4.00E-149	532.3
k87_6520501_2	PGPT0016540_2262	90.5	84	8	0	1	252	1	84	7.50E-38	161
